District,Year,soil_moisture,clay_0-30cm_mean_(%),sand_0-30cm_mean_(%),silt_0-30cm_mean_(%),soc_0-30cm_mean_(g/kg),bdod_0-30cm_mean_(g/cm³),cec_0-30cm_mean_(meq/100g),phh2o_0-30cm_mean_(pH),nitrogen_0-30cm_mean_(mg/kg),All Sky Longwave Down (W/m²),Cloud Coverage (%),Surface Pressure (kPa),Relative Humidity (%),Average Temperature (°C),Max Temperature (°C),Min Temperature (°C),Monthly Rainfall (mm),Area('000 acres),Yield(tonnes_per_acre),UREA,NP,MAP,SSP,SOP,MOP,AS,NPKs,25th_Percentile-(May),75th_Percentile-(May),IQR-(May),Kurtosis-(May),Max_NDVI-(May),Mean_NDVI-(May),Median_NDVI-(May),Skewness-(May),Std_NDVI-(May),Variance-(May)
mandi bahauddin,2023,0.223049465,26.10929799,28.96537172,44.92544321,9.670252495,1.518841192,14.35482774,7.602293621,87.04824721,29.09857143,43.18428571,98.56857143,57.09,19.21285714,32.14428571,9.024285714,41.76,330.0,1.309090909,585.8000000000001,371.5777777777778,257.99871623921234,248.48128342245988,166.14798397810995,102.99999145983944,82.67991169977923,462.2866666666667,0.2903,0.3871,0.0969,1.2711,0.7388,0.3387,0.3417,0.1282,0.0794,0.0063
mianwali,2023,0.164281915,26.68831913,32.37048602,40.94132529,9.511163446,1.511840409,15.20595543,7.602074387,90.90204148,28.85285714,40.92142857,96.93410713375,51.59857143,18.37,31.18,6.454285714,33.44714286,470.0,1.25106383,585.8,371.5777777777778,315.54037267080747,248.48128342245988,20.0,244.9533333333333,0.0,349.0,0.1955,0.2835,0.088,2.3858,0.7012,0.2464,0.2352,0.9011,0.0768,0.0059
multan,2023,0.139751778,22.9283732,45.33794246,31.73357711,6.918145083,1.507161506,13.9218079,7.236992732,122.3688676,29.79714286,36.95285714,99.87571429,37.26428571,22.23,35.56857143,10.34571429,25.34142857,428.0,1.497663551,585.8,371.5777777777778,3.0,248.48128342245988,414.0,58.0,25.0,411.93,0.2643,0.3859,0.1216,-0.1037,0.7022,0.3261,0.3256,0.1388,0.09,0.0081
muzaffargarh,2023,0.114669027,22.83340907,42.33163522,34.83483987,6.38012474,1.494055078,14.84178225,7.492060066,82.22149655,29.79714286,36.95285714,99.87571429,37.26428571,22.23,35.56857143,10.34571429,25.34142857,349.0,1.320916905,585.8,371.5777777777778,52.0,30.0,524.0,5.0,0.0,138.0,0.2116,0.3504,0.1388,-0.0258,0.7022,0.2861,0.2758,0.3458,0.0995,0.0099
nankana sahib,2023,0.200724622,19.97827172,34.01520297,46.00647979,8.701091539,1.518841192,12.43120441,7.720458023,80.10548915,29.68571429,42.46571429,98.96857143,45.33571429,20.50285714,34.28714286,8.724285714,26.66428571,318.0,1.433962264,585.8,371.5777777777778,315.54037267080747,115.0,88.0,244.9533333333333,0.0,69.0,0.2407,0.3794,0.1386,0.1573,0.7484,0.3156,0.314,0.4238,0.0955,0.0091
narowal,2023,0.265247535,25.45529094,35.33818921,39.2066029,8.227725798,1.530096339,16.03339229,7.358177714,123.0161334,29.38285714,45.69571429,98.41285714,54.37714286,19.65714286,32.17428571,9.701428571,40.42428571,312.0,1.169871795,585.8,371.5777777777778,315.54037267080747,248.48128342245988,108.0,244.9533333333333,0.0,106.0,0.2422,0.3189,0.0766,1.3095,0.6744,0.2846,0.2786,0.7502,0.0607,0.0037
okara,2023,0.179659595,21.72739446,37.03793735,41.23467328,8.247179716,1.53423889,13.60017411,7.617680489,85.09235793,29.93285714,38.54714286,99.27571429,39.95,21.28428571,34.81142857,9.311428571,27.31,319.0,1.586206897,585.8,371.5777777777778,8.0,248.48128342245988,316.0,17.0,51.0,411.93,0.3085,0.4387,0.1302,0.0273,0.7548,0.3774,0.3711,0.3749,0.1,0.01
pakpattan,2023,0.171141656,22.75436488,42.98412167,34.26151316,7.85615721,1.488206282,15.38696311,7.458479404,86.47478949,29.93285714,38.54714286,99.39285714,36.99857143,21.83571429,35.25,9.778571429,27.65,211.0,1.54028436,585.8,371.5777777777778,18.0,446.7664055938294,415.0,5.0,20.0,723.7863634887032,0.3361,0.5092,0.1731,-0.47,0.7748,0.4244,0.4171,0.1789,0.1243,0.0155
rahim yar khan,2023,0.103867629,23.5618907,45.41603829,31.02210557,6.662394545,1.488313127,14.61827705,7.53167932,76.73249437,30.34428571,32.86285714,100.1642857,35.95571429,23.37571429,35.92571429,12.08714286,19.53428571,715.0,1.53006993,585.8,371.5777777777778,104.5,284.24064171123,422.2253731343284,180.97666666666663,145.01986754966885,411.93,0.3277,0.4465,0.1188,0.039,0.7283,0.3906,0.3881,0.2908,0.0909,0.0083
rajanpur,2023,0.137077045,24.06423753,41.39001552,34.54579882,6.459094751,1.487643038,15.59975532,7.708249033,81.59696618,29.48285714,33.72428571,100.1342857,34.86428571,23.11857143,36.47428571,11.58142857,18.25285714,458.0,1.417030568,585.8,371.5777777777778,17.0,446.7664055938294,96.0,244.9533333333333,31.0,163.0,0.1804,0.3371,0.1567,-0.3906,0.7303,0.2628,0.2513,0.366,0.1054,0.0111
rawalpindi,2023,0.296605474,21.43771641,18.54535546,60.01706426,8.916800462,1.519756409,15.57050005,7.0,99.29446296,28.17857143,42.98714286,96.93410713375,36.24811587303333,21.298684127100003,34.432661904944446,7.125714286,22.24705714280333,402.0,0.848258706,585.8,371.5777777777778,315.54037267080747,248.48128342245988,4.0,5.0,0.0,187.0,0.2594,0.3795,0.1202,0.0356,0.6762,0.3233,0.3141,0.5521,0.0826,0.0068
sahiwal,2023,0.175497118,23.34293038,40.87749912,35.77950069,8.067043545,1.512581684,14.54219032,7.520981114,86.83327211,29.93285714,38.54714286,99.39285714,36.99857143,21.83571429,35.25,9.778571429,27.65,275.0,1.483636364,585.8,371.5777777777778,315.54037267080747,446.7664055938294,417.0,27.0,11.0,205.0,0.3528,0.4868,0.1339,0.0061,0.7709,0.424,0.4116,0.4483,0.1035,0.0107
sargodha,2023,0.196227267,23.32559565,29.07106301,47.60341272,8.149213029,1.517599389,11.82999451,7.710870947,77.6280688,28.52,40.16285714,99.19285714,46.28428571,20.44,33.83571429,8.851428571,30.93,496.0,1.27016129,585.8,371.5777777777778,104.0,248.48128342245988,367.0,249.0,29.0,411.93,0.2612,0.3851,0.124,-0.1198,0.7841,0.3268,0.324,0.3278,0.0887,0.0079
sheikhupura,2023,0.212024798,25.48146294,27.48142676,47.03731938,8.255936419,1.523007811,13.0947961,8.0,81.47574095,29.68571429,42.46571429,98.96857143,45.33571429,20.50285714,34.28714286,8.724285714,26.66428571,564.0,1.340425532,585.8,371.5777777777778,164.27018633540374,194.0,119.5,85.5,113.51986754966885,211.5,0.2072,0.3155,0.1083,0.3789,0.701,0.2682,0.2557,0.7608,0.0797,0.0064
sialkot,2023,0.259317725,27.59647199,34.038009,38.36557989,10.40211128,1.517599389,16.64599154,7.582435763,109.5574369,29.38285714,45.69571429,98.27285714,56.03857143,19.47857143,31.75857143,10.39857143,18.539399809443083,470.0,1.20212766,585.8,371.5777777777778,315.54037267080747,165.0,102.0,3.0,0.0,481.0,0.2406,0.3242,0.0835,1.8268,0.7164,0.2887,0.2795,1.0283,0.0672,0.0045
toba tek singh,2023,0.1808706,22.27534611,32.42238468,45.30211006,7.681504753,1.527867319,14.02611217,7.530742368,84.47723696,29.61571429,40.06714286,99.41142857,39.96,21.27714286,34.92571429,9.038571429,27.82142857,322.0,1.462732919,585.8,371.5777777777778,18.0,248.48128342245988,344.0,4.0,15.0,411.93,0.2801,0.3815,0.1014,0.4023,0.7086,0.3345,0.328,0.5243,0.077,0.0059
vehari,2023,0.146442779,23.07735465,46.44989532,30.47280075,7.543312991,1.501395987,14.56667749,7.415776062,127.0529409,29.91285714,38.50857143,99.60285714,35.27857143,22.29714286,35.73,10.20142857,25.05857143,395.0,1.503797468,585.8,371.5777777777778,36.0,248.48128342245988,851.6440627935926,64.0,20.0,723.7863634887032,0.2702,0.4412,0.1709,-0.5053,0.7276,0.3611,0.3528,0.3355,0.1128,0.0127
attock,2024,0.289536184,23.17901964,19.49466876,57.32633798,8.916800462,1.523007811,16.3738695,7.032652587,99.29446296,28.05571429,38.22,96.93410713375,52.67142857,18.21571429,34.432661904944446,8.488571429,22.24705714280333,480.0,0.78125,585.8,371.57777777777767,320.6315474444048,94.915887277503,75.25509335251236,0.0,158.6882114744093,158.60104639717585,0.2581,0.349,0.0909,0.4153,0.6976,0.3065,0.3031,0.4108,0.0703,0.0049
bahawalnagar,2024,0.155754176,22.9042233,45.04427627,32.05161438,7.725205198,1.512642505,13.79395824,7.358470603,139.6220706,30.26857143,41.84285714,99.62714286,32.76714286,22.49571429,35.28571429,9.75,4.365714286,850.125,1.550359712,585.8,371.5777777777778,572.7814798166653,241.0752792421804,438.1907959232738,635.3321734381334,214.07698628533336,313.22277142315914,0.2564,0.3598,0.1033,1.1688,0.7296,0.3164,0.3029,0.953,0.0861,0.0074
bahawalpur,2024,0.079380924,23.33228973,49.83835207,26.82936439,6.956910005,1.489452973,14.91368202,7.415198511,88.68007501,30.51571429,40.58285714,99.86142857,32.26,22.86142857,35.74857143,10.37142857,5.228571429,791.0,1.553729456,585.8,371.5777777777778,427.80105983336927,18.12422751919408,212.86386811821308,635.3321734381334,241.31930568579185,403.61738049238215,0.1464,0.2471,0.1007,2.0149,0.708,0.2093,0.1958,1.2527,0.0814,0.0066
bhakkar,2024,0.086686443,22.99418972,34.65893653,42.34668707,7.004199957,1.504818159,15.03399747,7.562328115,84.25889218,29.67142857,39.98285714,99.37428571,39.50142857,20.92285714,33.21285714,8.852857143,18.94142857,468.0,1.177350427,585.8000000000002,371.5777777777778,388.8716781506229,188.8324719290785,78.09634612986846,156.57487906918726,341.93045372761765,483.450514807377,0.1593,0.2831,0.1238,-0.2116,0.5877,0.2236,0.2325,0.0325,0.0899,0.0081
chakwal,2024,0.244131642,24.95145552,34.04584409,41.00278272,8.916800462,1.518841192,16.23380115,7.27006394,109.6470119,28.61428571,38.58857143,96.93410713375,54.25571429,17.78714286,34.59123108483735,6.332857143,17.29432342088747,266.0,0.932330827,585.8,371.57777777777767,315.54037267080747,275.89584780964816,0.0,244.9533333333333,48.799190958856485,111.09246840569398,0.2121,0.2993,0.0872,2.7686,0.6987,0.2604,0.2464,1.2285,0.0706,0.005
chiniot,2024,0.184514691,21.38071035,29.89557793,48.72370037,7.98566382,1.515365903,11.9200304,7.652336945,80.83532067,29.93142857,41.42714286,99.20428571,41.64714286,20.81857143,33.40142857,8.2,18.08571429,269.0,1.553903346,585.8000000000001,371.5777777777778,351.5806870356505,267.3408396571354,446.1900917290338,172.62598372207557,143.33425157445572,412.06580907536267,0.285,0.39,0.105,0.7535,0.7677,0.3425,0.3313,0.6485,0.084,0.0071
dera ghazi khan,2024,0.123744388,23.39515004,42.09708534,34.5078131,6.731983444,1.493035367,14.52150244,7.59410394,78.71948246,28.07571429,37.74285714,98.45571429,33.28142857,22.15,35.16714286,10.54428571,14.94,613.0,1.48776509,585.8,371.5777777777778,222.37693982170555,118.71008162142454,111.74156732029796,122.47666666666665,225.8649001085523,377.8876682222767,0.1939,0.3174,0.1235,0.6632,0.7648,0.262,0.2467,0.5572,0.0945,0.0089
faisalabad,2024,0.188880086,23.74880918,33.73281683,46.87053341,7.908887425,1.515365903,12.05106161,7.668717385,80.18262089,29.92428571,41.58,99.20428571,41.64714286,20.81857143,33.40142857,8.2,18.08571429,653.0,1.5237366,585.8,371.5777777777777,282.4951344399231,310.2481579033406,54.70934825306131,109.20751878934963,10.724220479230326,402.518306703933,0.2538,0.3246,0.0707,1.6078,0.643,0.2925,0.2884,0.7424,0.0587,0.0034
gujranwala,2024,0.204241799,27.76819004,29.90469572,42.32715599,9.39715933,1.523060939,15.08010092,7.728752551,87.61308896,29.27,41.69285714,98.92142857,49.14571429,19.94,32.44857143,7.731428571,29.34714286,409.0,1.415647922,585.7999999999998,371.5777777777778,411.1051025038508,248.48128342245988,126.37170467386878,81.38335721148036,361.4142009996697,723.7863634887032,0.2171,0.2971,0.08,1.5613,0.6435,0.2603,0.2564,0.608,0.0624,0.0039
gujrat,2024,0.224226293,26.05328035,32.963105,40.98357489,10.38613988,1.517214506,15.7080344,7.287606163,111.744565,29.27,41.69285714,98.30285714,52.35571429,19.63142857,31.35714286,8.818571429,18.539399809443083,398.0,0.944723618,585.8000000000001,371.5777777777779,217.8210122846356,18.12422751919408,0.0,144.89536974591985,11.721614999875044,360.4078386418306,0.2582,0.3187,0.0605,4.3174,0.7901,0.2935,0.2862,1.3301,0.054,0.0029
hafizabad,2024,0.203256671,27.38310484,30.33962519,42.27734727,9.299787954,1.523060939,14.67897171,7.724490479,86.4714649,29.19428571,41.75428571,98.92142857,49.14571429,19.94,32.44857143,7.731428571,29.34714286,389.0,1.411311054,585.8000000000001,371.57777777777767,214.52745967776232,248.48128342245988,415.8074589393601,280.90516122420627,317.4014108345288,723.7863634887032,0.2128,0.2937,0.0809,1.3983,0.6332,0.2559,0.2526,0.5325,0.0611,0.0037
jhang,2024,0.174409037,22.7898802,38.69853023,38.51152223,7.684066378,1.521484137,13.99187519,7.453346006,89.22363342,29.93142857,41.42714286,99.34285714,40.60571429,20.93,33.66857143,8.294285714,18.27142857,720.0,1.518055556,585.8000000000001,371.57777777777767,115.1542971589235,221.0900645206281,314.6695029638447,127.71989767756304,378.591998996077,246.57653578986373,0.2605,0.3586,0.0981,1.3238,0.7114,0.317,0.3052,0.9428,0.082,0.0067
jhelum,2024,0.258688017,25.41279174,37.12843044,37.45862102,8.916800462,1.523060939,17.82760547,7.169056461,112.1385719,29.19428571,41.75428571,96.93410713375,54.25571429,17.78714286,34.59123108483735,6.332857143,17.29432342088747,218.0,0.967889908,585.8000000000002,371.5777777777779,381.4415068227732,248.48128342245988,0.0,44.27536629348417,256.5233927455848,486.2234567370178,0.2207,0.2682,0.0475,5.0434,0.6513,0.2498,0.2402,1.6926,0.0446,0.002
kasur,2024,0.186483887,24.64495377,36.25457295,39.10042908,9.428379014,1.528101478,15.48364319,7.610802111,89.32452179,29.75428571,42.05714286,99.01428571,43.85428571,20.79285714,32.93714286,8.278571429,14.54571429,361.0,1.512465374,585.7999999999997,371.5777777777778,283.9124880551556,18.12422751919408,445.0960554090252,232.76278053603608,107.28304041740184,392.1830021587174,0.1902,0.3369,0.1466,0.7308,0.7373,0.2812,0.2413,1.1949,0.1198,0.0143
khanewal,2024,0.151162222,23.1228919,45.47436817,31.40295725,7.724291853,1.511466866,13.75895064,7.347015347,144.7483902,30.26857143,41.84285714,99.53571429,34.66571429,22.04285714,34.83285714,9.347142857,6.978571429,533.0,1.585365854,585.8000000000002,371.5777777777778,133.78762270132006,217.53783043573367,337.4485219167021,634.878516364906,240.72513943407188,499.98260423632775,0.2578,0.3594,0.1016,0.9097,0.7014,0.316,0.3026,0.8627,0.083,0.0069
khushab,2024,0.172024136,24.16960883,26.14041699,49.69026842,7.749656236,1.537564182,12.73418343,7.61938197,79.25069198,29.93142857,41.42714286,99.21571429,42.66857143,20.70714286,33.40571429,8.232857143,24.75714286,315.0,0.923809524,585.8000000000002,371.5777777777779,138.9010546811403,312.43859499872605,154.2179590011533,0.0,29.702887082257448,254.057618355932,0.2355,0.3374,0.1019,0.6161,0.6732,0.2871,0.28,0.2055,0.0818,0.0067
lahore,2024,0.180316542,23.91523224,25.8205166,50.2644288,8.346927864,1.523060939,12.57633228,7.852002798,81.26379005,29.75428571,42.05714286,98.88,47.44142857,20.26857143,32.37714286,7.902857143,21.84285714,120.0,1.508333333,585.8000000000001,371.5777777777778,278.6623350590718,181.2232199119656,127.61298415649632,122.51602854949762,176.1873244222405,723.7863634887032,0.2086,0.3304,0.1218,0.1646,0.6691,0.2764,0.2625,0.7148,0.0843,0.0071
layyah,2024,0.092445519,22.29196537,36.36847159,41.33956613,6.66423485,1.498386898,14.98093283,7.548995474,80.65577163,29.67142857,39.98285714,99.56428571,37.48,21.44857143,33.93857143,9.55,15.67285714,678.0,1.237463127,585.8000000000002,371.5777777777777,322.0885317401778,120.7584427980438,294.5353465175376,60.74885912573319,192.8223018903368,353.6677934776051,0.1944,0.3009,0.1065,0.6285,0.662,0.2464,0.2521,-0.0915,0.0924,0.0085
lodhran,2024,0.14926451,23.23360624,45.95257558,30.8139505,7.371388636,1.506242389,13.84318199,7.275304753,132.9219558,30.51571429,40.58285714,99.80571429,33.53285714,22.50571429,35.47714286,9.99,6.621428571,419.0,1.603818616,585.8000000000002,371.5777777777777,374.47276453703137,346.1637587273898,204.45100476249632,412.2849888381155,418.56498575681815,403.8504928576058,0.2335,0.3372,0.1036,1.0066,0.7296,0.2938,0.2794,0.9679,0.083,0.0069
mandi bahauddin,2024,0.208095197,26.10929799,28.96537172,44.92544321,9.670252495,1.518841192,14.35482774,7.602293621,87.04824721,29.19428571,41.75428571,98.59714286,52.39428571,19.54428571,31.89857143,8.061428571,39.61142857,349.0,1.277936963,585.8000000000001,371.5777777777778,243.16016148076733,248.48128342245988,160.91402689920676,253.75967120668915,418.56498575681815,377.6280647506756,0.2693,0.3462,0.0769,2.102,0.6987,0.3076,0.3097,0.2132,0.0672,0.0045
mianwali,2024,0.162948094,26.68831913,32.37048602,40.94132529,9.511163446,1.511840409,15.20595543,7.602074387,90.90204148,28.98285714,41.38857143,96.93410713375,46.00571429,18.91142857,31.22714286,6.864285714,28.30142857,506.0,1.205533597,585.8000000000002,371.5777777777779,76.17700232722788,166.4172544019407,82.1478814058379,101.01001338004887,56.64199823230871,661.006627938988,0.1921,0.2639,0.0717,4.0611,0.7355,0.2323,0.2242,0.6788,0.0692,0.0048
multan,2024,0.126589894,22.9283732,45.33794246,31.73357711,6.918145083,1.507161506,13.9218079,7.236992732,122.3688676,30.06428571,39.0,99.9,34.50285714,22.48428571,35.48142857,10.25428571,9.852857143,463.0,1.593952484,585.8,371.57777777777767,160.01969769497475,103.16228590113752,75.48972944804285,289.00381124566,0.0,411.93000000000006,0.2188,0.3217,0.103,0.6171,0.7296,0.2744,0.2668,0.5722,0.0822,0.0068
muzaffargarh,2024,0.100980202,22.83340907,42.33163522,34.83483987,6.38012474,1.494055078,14.84178225,7.492060066,82.22149655,30.06428571,39.0,99.9,34.50285714,22.48428571,35.48142857,10.25428571,9.852857143,380.0,1.439473684,585.8,371.5777777777777,540.4258564765196,314.57124060645634,320.9951984104436,266.06906831797386,0.0,619.2961424543487,0.1806,0.2938,0.1132,0.9804,0.6683,0.2444,0.2296,0.6135,0.0944,0.0089
nankana sahib,2024,0.189463071,19.97827172,34.01520297,46.00647979,8.701091539,1.518841192,12.43120441,7.720458023,80.10548915,29.92428571,41.58,98.99857143,44.74714286,20.51142857,32.93285714,8.331428571,20.45,340.0,1.570588235,585.8000000000002,371.5777777777778,437.0187419439254,247.53338071601104,115.32160920907089,56.16494890225857,418.56498575681815,122.98933255973436,0.228,0.337,0.109,1.6017,0.7579,0.2898,0.2837,0.8869,0.0835,0.007
narowal,2024,0.244389047,25.45529094,35.33818921,39.2066029,8.227725798,1.530096339,16.03339229,7.358177714,123.0161334,29.27,41.69285714,98.44571429,52.67714286,19.63142857,31.32714286,8.468571429,36.86285714,316.0,1.050632911,585.8000000000002,371.5777777777778,286.8000437289869,248.48128342245988,53.88065367021798,111.31834734398268,213.2821364913825,596.6514383599839,0.228,0.2853,0.0573,2.3895,0.6264,0.26,0.254,0.9506,0.0484,0.0023
okara,2024,0.183215899,21.72739446,37.03793735,41.23467328,8.247179716,1.53423889,13.60017411,7.617680489,85.09235793,30.21428571,40.21428571,99.30285714,38.08857143,21.46714286,33.98142857,8.83,11.50428571,386.0,1.70984456,585.8,371.57777777777767,183.61578168155384,248.48128342245988,165.92629524644542,386.1697037585782,418.56498575681815,274.93166009036736,0.2637,0.3724,0.1087,0.8873,0.7147,0.326,0.3104,0.9022,0.0913,0.0083
pakpattan,2024,0.168363521,22.75436488,42.98412167,34.26151316,7.85615721,1.488206282,15.38696311,7.458479404,86.47478949,30.21428571,40.21428571,99.41571429,35.17285714,21.98285714,34.60142857,9.351428571,6.468571429,263.0,1.650190114,585.8,371.5777777777778,572.7814798166653,446.7664055938294,609.5394871595822,578.6000091677546,0.0,498.9018026389058,0.2734,0.4658,0.1923,-0.5427,0.7514,0.3744,0.3564,0.419,0.1296,0.0168
rahim yar khan,2024,0.080993537,23.5618907,45.41603829,31.02210557,6.662394545,1.488313127,14.61827705,7.53167932,76.73249437,30.51714286,36.00857143,100.1942857,31.16714286,23.81142857,36.67714286,11.16,8.428571429,850.125,1.644107351,585.8000000000001,371.5777777777778,195.07651210957084,227.59727243347945,294.0,178.1139499935312,224.7721648694392,411.93,0.2564,0.3598,0.1033,1.1688,0.7296,0.3164,0.3029,0.953,0.0861,0.0074
rajanpur,2024,0.104828189,24.06423753,41.39001552,34.54579882,6.459094751,1.487643038,15.59975532,7.708249033,81.59696618,29.68714286,36.23428571,100.16,32.39857143,23.29428571,36.43,10.87857143,8.77,509.0,1.554027505,585.8000000000002,371.57777777777767,526.3076482620552,446.7664055938294,126.67143768167176,19.677761923345543,343.1548637162288,372.0830509642841,0.1661,0.3074,0.1413,-0.1049,0.7648,0.2399,0.2232,0.4742,0.1005,0.0101
rawalpindi,2024,0.1824606910944444,21.43771641,18.54535546,60.01706426,8.916800462,1.519756409,15.57050005,7.0,99.29446296,28.05571429,38.22,96.93410713375,54.39857143,17.458214301250003,34.432661904944446,7.25,22.24705714280333,413.0,1.002421308,585.8000000000001,371.57777777777767,315.5403726708073,170.50993535614614,152.83926528101924,127.6289603341443,69.54661453016044,192.4110378486044,0.2801,0.3952,0.1151,-0.0586,0.6402,0.3421,0.3324,0.5367,0.0804,0.0065
sahiwal,2024,0.178875678,23.34293038,40.87749912,35.77950069,8.067043545,1.512581684,14.54219032,7.520981114,86.83327211,30.21428571,40.21428571,99.41571429,35.17285714,21.98285714,34.60142857,9.351428571,6.468571429,324.0,1.561728395,585.8000000000001,371.5777777777778,138.81338613284706,446.7664055938294,389.47946481787767,489.1833743236094,357.61033130641374,621.7888854017391,0.2883,0.4349,0.1465,0.0693,0.7514,0.3697,0.3463,0.7611,0.1105,0.0122
sargodha,2024,0.188802703,23.32559565,29.07106301,47.60341272,8.149213029,1.517599389,11.82999451,7.710870947,77.6280688,28.61428571,38.58857143,99.21571429,42.66857143,20.70714286,33.40571429,8.232857143,24.75714286,550.0,1.230909091,585.8,371.57777777777767,550.73196555798,358.84986449695424,282.18907550768984,280.6233038820752,250.20291923068527,694.5820276285199,0.2447,0.3591,0.1144,0.6265,0.7677,0.3076,0.3,0.6413,0.0858,0.0074
